Unnamed: 0,district,roomnum,hall,AREA,C_floor,floor_num,school,subway,per_price
226237867,nanshan,4,2,143.63,high,33,1,1,12.1841
228986820,nanshan,3,2,85.9,high,17,0,1,8.8475
228469012,nanshan,3,2,74.3,high,17,0,1,9.2598
228979621,nanshan,4,2,178.51,low,48,0,1,8.627
228294083,nanshan,4,1,253.0,high,16,1,1,16.996
228714008,nanshan,2,1,59.9,middle,32,1,1,7.0117
228111912,nanshan,4,2,156.0,low,11,0,1,11.9231
226994616,nanshan,2,2,64.4,middle,30,1,1,9.7826
227529573,nanshan,5,2,172.6,high,26,1,0,8.2851
228785547,nanshan,4,2,144.23,low,32,1,1,11.4401
228833648,nanshan,3,2,89.9,middle,29,1,1,7.3415
227698855,nanshan,4,3,277.0,high,3,1,0,15.1444
226895842,nanshan,2,2,60.0,middle,34,1,1,6.5
228958319,nanshan,3,2,86.7,low,32,1,1,9.8039
228695945,nanshan,2,1,50.8,middle,33,1,1,8.0709
228985213,nanshan,3,1,147.0,middle,30,1,1,14.966
228765271,nanshan,2,2,75.87,high,24,0,1,5.9048
228354009,nanshan,3,2,115.0,high,18,1,1,10.4348
227710586,nanshan,4,2,128.0,low,11,1,1,11.5469
228651995,nanshan,4,2,114.7,high,18,1,1,8.2825
227921549,nanshan,4,1,253.0,high,16,1,1,14.8221
227152785,nanshan,3,2,331.72,middle,35,0,1,13.5657
228794176,nanshan,3,2,116.0,high,54,0,1,6.7241
228788400,nanshan,3,2,105.79,high,22,1,1,7.2786
227798810,nanshan,2,2,77.11,high,18,1,1,6.8733
228775942,nanshan,4,2,177.0,middle,46,1,0,11.5819
226493853,nanshan,2,2,62.5,middle,32,1,1,8.96
228949834,nanshan,3,2,152.0,low,33,1,0,7.75
226350424,nanshan,5,2,89.6,high,22,1,1,17.8571
226741209,nanshan,3,2,101.2,middle,11,1,1,11.3636
228967111,nanshan,4,2,249.0,high,51,0,1,18.0723
228342667,nanshan,2,2,86.99,high,34,0,1,15.519
228197566,nanshan,3,2,88.9,high,36,0,1,16.7042
228275506,nanshan,2,2,74.19,low,22,0,1,10.8505
226470407,nanshan,2,2,67.9,middle,7,1,1,12.8866
228681574,nanshan,4,2,402.0,middle,53,0,1,10.4478
228791655,nanshan,3,2,90.0,high,35,0,1,10.1444
228962662,nanshan,3,2,89.2,middle,34,0,1,17.3767
228733025,nanshan,4,2,158.0,high,45,0,1,7.5949
228410878,nanshan,3,1,84.31,low,34,1,1,7.4724
228202240,nanshan,2,1,89.0,middle,35,0,1,15.3371
228988946,nanshan,4,2,156.0,low,11,0,1,11.6538
228861001,nanshan,3,2,107.55,high,32,1,1,7.3454
226317089,nanshan,4,2,133.7,high,9,0,1,10.6956
228996159,nanshan,4,2,207.75,high,31,1,1,22.142
225857682,nanshan,2,2,88.0,high,50,1,1,16.4773
228816935,nanshan,4,2,186.23,middle,34,0,1,16.1091
227858154,nanshan,3,1,109.84,high,21,1,1,9.5594
228199213,nanshan,3,1,86.31,low,6,1,1,10.4275
228579825,nanshan,3,2,124.79,low,29,1,1,10.4175
228812826,nanshan,1,1,50.0,middle,34,0,1,6.7
227460103,nanshan,3,2,114.28,low,6,1,1,8.5754
228459327,nanshan,5,2,246.0,low,31,1,1,9.2683
228695583,nanshan,3,2,100.0,low,44,1,1,7.88
226352795,nanshan,4,2,257.47,middle,40,0,1,15.497
228778624,nanshan,1,0,72.69,middle,31,0,1,13.4819
228836075,nanshan,5,2,301.0,low,42,0,1,18.2724
228756608,nanshan,4,2,92.0,middle,45,1,1,10.7609
228442742,nanshan,3,2,89.4,high,6,1,0,5.7047
228841063,nanshan,2,1,55.0,middle,8,1,1,8.3636
228910240,nanshan,5,1,171.0,middle,32,1,1,7.8947
228991580,nanshan,4,2,147.0,high,18,0,1,8.7755
228133779,nanshan,3,2,128.77,low,27,0,1,9.9402
228781234,nanshan,4,2,145.5,high,9,0,1,11.3402
228047010,nanshan,3,2,88.46,high,20,1,1,10.7393
225892518,nanshan,3,1,135.69,middle,32,1,1,13.2655
226567671,nanshan,3,2,81.3,low,32,1,1,10.7011
228884951,nanshan,3,2,118.4,high,11,1,1,9.0034
228632719,nanshan,3,2,85.9,middle,15,1,1,1.8626
228352120,nanshan,3,2,89.01,middle,31,1,1,12.3582
228973707,nanshan,2,2,81.0,middle,24,1,1,6.642
226639786,nanshan,3,2,89.0,low,30,1,1,16.4045
226318500,nanshan,2,2,74.1,low,19,1,1,7.5574
227949483,nanshan,3,2,97.67,high,7,1,1,7.9861
225846426,nanshan,2,2,87.5,middle,27,0,1,7.7714
228841162,nanshan,4,2,151.22,high,18,1,1,9.9193
228304651,nanshan,2,2,63.8,high,29,1,1,8.7461
228817002,nanshan,4,2,205.15,high,56,0,1,12.3324
228740023,nanshan,2,1,45.18,high,31,1,1,8.6985
228754023,nanshan,3,2,111.2,low,18,1,1,7.3112
227751180,nanshan,4,2,228.4,middle,25,1,1,16.8564
226370360,nanshan,7,1,274.14,high,39,0,1,8.6817
228788730,nanshan,3,2,89.07,high,34,1,1,7.8029
228978102,nanshan,4,2,156.0,middle,11,0,1,11.9231
228269870,nanshan,2,1,44.8,low,31,0,1,11.4955
228266110,nanshan,4,2,138.2,high,17,1,1,7.8871
226406017,nanshan,1,2,43.16,middle,24,1,1,18.5357
228850023,nanshan,6,2,427.4,low,32,0,1,17.7819
228926806,nanshan,3,2,97.36,middle,31,1,1,12.3254
228337426,nanshan,3,2,103.0,middle,18,0,1,6.5049
227997224,nanshan,4,2,176.54,middle,46,1,0,11.8953
228992168,nanshan,4,2,171.4,middle,33,1,1,7.5146
228887744,nanshan,3,2,89.05,high,32,1,1,11.0051
226992808,nanshan,2,1,57.14,low,30,1,1,8.0504
228268987,nanshan,1,1,39.2,middle,7,1,1,12.6276
228429236,nanshan,2,2,117.07,high,31,0,1,15.8025
228223970,nanshan,3,2,86.31,middle,6,1,1,10.4159
228841261,nanshan,3,2,117.0,middle,32,1,1,11.1111
228499842,nanshan,3,2,73.08,high,49,1,0,10.8101
228729401,nanshan,3,2,156.6,low,32,0,1,12.6437
228352143,nanshan,3,2,105.0,middle,9,1,1,6.8571
226855422,nanshan,2,1,87.63,high,31,0,1,14.2189
228533310,nanshan,3,2,148.13,high,36,0,1,16.5395
227824193,nanshan,2,1,87.07,low,30,1,0,9.6244
228355829,nanshan,5,2,244.58,middle,48,0,1,8.995
227613434,nanshan,4,2,139.4,middle,31,0,1,8.6083
227796771,nanshan,4,2,156.0,high,11,0,1,12.8205
228112190,nanshan,4,2,178.0,middle,11,0,1,11.236
228731325,nanshan,3,2,292.24,middle,42,0,1,16.5959
226810592,nanshan,3,2,112.1,low,11,1,1,8.0196
228985197,nanshan,4,2,73.86,low,31,1,1,12.456
228926681,nanshan,1,1,39.8,middle,19,0,1,7.4874
228887214,nanshan,3,2,88.0,high,17,1,1,10.7841
228136169,nanshan,3,1,117.51,low,32,1,1,9.3609
228099499,nanshan,3,2,110.0,middle,7,1,1,1.3182
228600513,nanshan,4,2,137.89,low,11,1,1,14.4318
228932218,nanshan,4,2,204.6,middle,32,0,1,13.4164
227173860,nanshan,6,2,422.6,low,37,0,1,16.0909
228543637,nanshan,5,2,345.2,middle,42,0,1,16.8019
228964957,nanshan,3,2,82.0,high,34,0,1,8.5366
227943461,nanshan,2,2,74.7,middle,33,0,1,7.7376
228967500,nanshan,5,2,228.3,high,47,0,1,13.929
228788186,nanshan,3,2,172.9,middle,29,0,1,15.3268
227326317,nanshan,3,2,89.37,high,29,1,1,9.511
227529265,nanshan,2,1,41.6,middle,25,0,1,5.5288
228872384,nanshan,3,2,88.41,low,18,1,1,10.0667
226915085,nanshan,4,2,175.86,low,46,1,0,10.1217
228652133,nanshan,3,1,106.09,high,12,1,1,8.7473
228362558,nanshan,3,2,88.3,low,32,0,1,9.3998
228992337,nanshan,3,2,136.35,high,32,1,1,16.355
228811026,nanshan,5,2,110.34,middle,32,1,1,9.7879
228710577,nanshan,3,2,85.5,high,20,1,1,5.4503
226812745,nanshan,3,2,130.8,low,51,0,1,13.3792
228990681,nanshan,4,2,166.78,low,32,1,1,7.5549
227803297,nanshan,2,2,86.28,middle,8,0,1,7.6495
228442798,nanshan,3,2,87.0,middle,15,1,1,9.8851
228253665,nanshan,6,3,430.2,middle,33,0,1,15.8066
226874726,nanshan,4,2,147.0,middle,32,1,1,5.6122
228972997,nanshan,4,2,138.6,middle,32,1,1,10.4618
228971440,nanshan,3,1,95.16,low,32,1,1,14.5019
228821549,nanshan,4,2,167.57,low,59,0,1,12.5321
227662902,nanshan,2,2,87.1,low,27,0,1,10.333
227643532,nanshan,2,2,78.14,low,27,0,1,8.9583
228387491,nanshan,4,2,139.12,middle,30,1,1,12.8666
228919741,nanshan,6,3,314.22,low,11,1,1,11.7115
226622973,nanshan,2,2,60.52,middle,32,0,1,8.7244
228380556,nanshan,4,2,116.0,high,17,0,1,9.3793
226327574,nanshan,3,2,106.36,low,7,1,1,8.2738
228512181,nanshan,2,2,70.0,low,33,1,1,1.7429
228974809,nanshan,3,2,116.0,low,33,1,1,6.4655
228648871,nanshan,2,1,75.67,middle,20,1,1,10.5722
228945903,nanshan,4,2,110.3,low,33,1,1,8.8849
228959458,nanshan,4,2,165.18,low,16,1,1,10.1102
227603405,nanshan,3,2,86.8,low,33,1,1,8.0645
227988728,nanshan,3,2,107.0,low,18,1,1,6.729
228282529,nanshan,3,2,87.0,high,49,1,1,19.3103
228886967,nanshan,2,1,50.1,middle,29,1,1,11.5768
227901788,nanshan,2,1,37.92,middle,30,1,1,11.1551
228733511,nanshan,3,2,88.9,high,36,0,1,16.8729
228692106,nanshan,3,2,112.3,low,28,1,1,11.1309
228977943,nanshan,3,2,115.5,high,18,1,1,8.7273
228094524,nanshan,2,2,87.0,low,45,0,1,14.5747
226270239,nanshan,4,2,144.1,low,28,1,1,7.6266
228890176,nanshan,3,2,91.7,high,8,1,1,5.5616
228565566,nanshan,5,2,183.0,low,32,1,1,11.4645
227860793,nanshan,3,1,103.58,middle,32,1,1,15.447
224699676,nanshan,3,2,78.0,high,14,1,1,8.9744
228435486,nanshan,2,1,75.03,middle,7,1,1,6.664
228179777,nanshan,2,2,87.1,low,27,0,1,10.1033
227370074,nanshan,3,2,86.2,middle,34,0,1,7.7494
226551389,nanshan,4,2,123.43,middle,49,1,0,8.7499
226808144,nanshan,3,2,105.7,middle,18,1,1,6.9063
228552616,nanshan,2,2,65.62,low,15,1,1,10.9875
228892747,nanshan,3,1,104.95,low,25,1,1,8.1944
227223275,nanshan,4,1,92.55,low,47,1,1,11.6694
228896712,nanshan,3,1,70.47,low,30,1,1,17.2414
228994056,nanshan,3,2,105.0,high,9,1,1,6.6476
228519929,nanshan,3,2,89.4,middle,33,1,1,7.1477
228224013,nanshan,3,2,116.11,high,9,1,1,11.024
228833074,nanshan,2,2,71.6,high,39,1,1,9.2179
228552571,nanshan,2,1,41.0,high,7,1,0,7.6098
228930869,nanshan,2,2,76.56,high,32,1,1,15.9352
228955994,nanshan,2,1,89.86,high,12,1,0,8.7915
228339661,nanshan,3,2,115.46,middle,7,1,0,10.3932
228971848,nanshan,3,2,97.0,low,8,1,1,5.7732
228950508,nanshan,2,1,89.17,low,30,1,0,9.5324
228727218,nanshan,3,2,97.96,low,18,1,1,10.7187
228107558,nanshan,2,1,50.1,middle,29,1,1,10.479
227864374,nanshan,4,2,89.31,high,29,0,1,8.3753
228904988,nanshan,4,2,192.0,middle,16,0,1,13.0625
227990389,nanshan,2,1,61.32,low,30,1,1,15.3294
225874546,nanshan,6,2,374.62,high,42,0,1,18.1517
228836083,nanshan,3,2,263.9,high,40,0,1,11.2126
227856037,nanshan,3,2,140.0,middle,30,1,1,13.2143
225150229,nanshan,2,2,69.76,high,14,1,1,10.7511
227227611,nanshan,5,2,336.1,high,51,0,1,14.8765
228568436,nanshan,3,2,81.5,low,31,1,1,2.2822
223703391,nanshan,3,2,121.5,middle,28,1,1,7.2922
228595447,nanshan,3,2,88.3,middle,29,1,1,8.7203
228778484,nanshan,3,2,75.5,middle,47,1,1,10.9934
227643618,nanshan,3,2,93.22,high,20,0,1,6.7368
228995113,nanshan,3,2,172.4,low,32,0,1,13.8051
228056691,nanshan,4,2,143.79,low,11,1,1,10.0842
227829677,nanshan,5,2,345.2,middle,42,0,1,16.8019
226163548,nanshan,2,2,82.0,middle,12,1,1,6.8293
228622070,nanshan,6,2,260.0,high,51,0,1,15.3846
226144645,nanshan,1,1,39.02,high,25,1,1,4.613
228780628,nanshan,3,2,105.0,high,23,1,1,6.1429
228965749,nanshan,4,2,118.21,middle,22,1,1,16.0731
228971607,nanshan,3,1,331.76,middle,35,0,1,22.6067
228776233,nanshan,4,2,162.0,middle,25,1,1,8.9444
227722817,nanshan,4,2,176.8,low,32,1,0,8.9819
227262554,nanshan,4,1,124.83,middle,21,1,0,9.4529
228915030,nanshan,2,2,81.2,high,27,0,1,9.4828
228377557,nanshan,2,1,59.1,middle,25,0,1,4.8731
228826883,nanshan,4,2,108.3,low,6,1,1,7.0175
228831516,nanshan,2,1,66.39,high,30,1,1,10.2425
227955780,nanshan,3,2,144.87,low,29,0,1,12.4249
226956209,nanshan,4,2,116.1,middle,21,1,1,15.6761
228880152,nanshan,5,2,260.1,high,48,0,1,17.4933
227643134,nanshan,2,1,89.91,low,18,1,0,8.6753
227751691,nanshan,3,2,92.53,high,34,1,1,6.9815
228696031,nanshan,3,2,87.0,middle,11,1,1,7.1034
228832696,nanshan,2,1,57.14,middle,30,1,1,9.0655
228922969,nanshan,3,1,113.65,low,11,1,1,8.7989
228586283,nanshan,3,2,87.0,middle,8,1,1,5.0575
228974976,nanshan,4,2,131.2,low,15,1,1,8.7652
226442738,nanshan,3,2,85.0,high,32,0,1,11.4118
228813587,nanshan,4,2,219.28,low,41,1,1,9.0296
228434190,nanshan,1,1,39.57,middle,11,1,1,10.1087
228932694,nanshan,2,2,69.79,high,16,1,1,5.5882
228965259,nanshan,5,1,175.0,middle,31,1,1,14.7429
227262491,nanshan,3,2,96.95,middle,18,0,1,10.624
228787675,nanshan,3,2,86.8,low,32,1,1,9.6774
226182677,nanshan,4,2,89.16,middle,32,1,1,15.7021
228756701,nanshan,4,2,134.0,high,42,1,1,10.0746
228736780,nanshan,1,1,41.58,low,31,1,1,8.8504
228856041,nanshan,4,2,176.54,middle,42,1,0,11.4422
228917677,nanshan,3,2,82.9,middle,33,1,1,10.8565
228993400,nanshan,2,2,53.0,low,40,1,1,1.4906
228308563,nanshan,3,2,87.2,middle,45,1,1,11.617
228996134,nanshan,2,2,69.45,low,31,1,1,8.0634
228218034,nanshan,4,2,180.45,middle,20,1,1,11.9147
228528032,nanshan,3,2,119.75,low,12,1,1,11.5908
228355738,nanshan,3,2,89.12,middle,24,1,1,11.7819
228656582,nanshan,5,3,260.0,high,5,1,1,5.8462
228212501,nanshan,4,2,91.45,high,31,0,1,7.6217
228916881,nanshan,3,2,134.05,middle,16,1,1,11.7866
228552092,nanshan,4,2,188.4,low,31,1,1,11.9427
228938207,nanshan,2,2,69.1,middle,31,0,1,10.246
227055460,nanshan,4,2,164.7,high,24,1,1,9.4475
228203508,nanshan,3,2,263.9,low,33,0,1,13.6415
228423618,nanshan,4,2,186.7,middle,28,1,1,6.963
228960124,nanshan,4,3,79.28,low,48,1,1,19.3996
228465688,nanshan,1,1,49.4,low,27,0,1,14.7773
228727136,nanshan,4,3,213.75,middle,6,1,1,13.8012
228735218,nanshan,3,3,114.5,low,6,1,1,8.559
228088676,nanshan,1,1,43.32,high,24,1,1,18.3749
227836211,nanshan,3,2,94.01,high,18,1,1,8.1693
228591064,nanshan,3,2,88.8,low,20,1,1,9.5721
228984284,nanshan,3,2,88.0,middle,30,1,1,2.0455
228994368,nanshan,4,2,145.6,low,16,1,1,11.6758
228661386,nanshan,2,2,57.9,middle,30,1,1,10.7081
228306853,nanshan,1,1,27.0,low,28,1,1,8.8148
228654037,nanshan,3,1,90.88,middle,19,0,1,6.4921
228932733,nanshan,2,2,72.8,high,18,1,1,7.1154
228328568,nanshan,2,2,64.0,low,27,0,1,9.2969
228905767,nanshan,5,2,208.22,low,31,1,1,14.696
226035734,nanshan,2,1,59.36,middle,24,1,1,14.8248
228638476,nanshan,3,2,81.7,low,8,1,1,8.5679
228960494,nanshan,2,2,72.1,high,25,0,1,7.8779
228768244,nanshan,4,2,142.0,low,32,1,1,9.507
228825251,nanshan,2,2,70.0,low,15,1,0,2.7857
228765992,nanshan,4,2,126.58,low,34,0,1,11.4552
226984611,nanshan,3,2,97.06,low,23,1,1,5.409
228389734,nanshan,3,2,86.62,high,29,1,1,17.6634
228009349,nanshan,2,1,69.73,middle,12,1,0,9.3217
228736720,nanshan,1,1,42.33,middle,31,1,1,8.9771
228934814,nanshan,2,1,80.03,low,27,0,1,14.7445
227532361,nanshan,2,2,81.98,middle,25,0,1,7.6726
228796813,nanshan,5,2,223.3,high,27,0,1,8.5087
228639903,nanshan,2,1,50.8,middle,33,1,1,7.874
228112091,nanshan,2,2,87.1,high,27,0,1,10.333
226850351,nanshan,4,2,122.7,middle,22,0,1,9.6985
228964914,nanshan,4,2,190.3,middle,30,0,1,13.6626
228893856,nanshan,4,2,175.85,middle,33,1,1,7.677
226830743,nanshan,7,3,216.6,high,11,1,1,19.7599
228654045,nanshan,3,2,86.0,low,36,0,1,12.6512
228784324,nanshan,3,2,118.8,high,11,1,1,7.4747
228864903,nanshan,4,2,184.59,high,46,0,0,12.7309
228918330,nanshan,5,1,185.84,middle,45,0,0,12.3762
228973837,nanshan,4,2,123.9,middle,22,0,1,9.9274
227855164,nanshan,3,2,75.68,high,32,1,1,14.5349
228837905,nanshan,3,2,95.98,high,16,1,1,11.4607
227143642,nanshan,6,3,398.1,middle,37,0,1,16.5787
228973341,nanshan,4,2,117.0,middle,29,1,1,16.1966
226149060,nanshan,5,2,172.6,high,30,1,1,15.2375
228901337,nanshan,3,2,88.69,high,39,1,1,11.2752
227229684,nanshan,1,1,37.33,low,18,1,1,6.9649
228650897,nanshan,3,2,83.0,low,35,1,1,7.8916
228069021,nanshan,3,2,93.1,low,30,1,1,14.7154
227712560,nanshan,3,2,89.87,middle,18,1,1,8.9017
227518108,nanshan,2,2,97.0,middle,34,1,1,6.3505
228734594,nanshan,3,2,75.19,high,32,1,1,14.3636
226350900,nanshan,5,2,250.58,middle,31,1,1,9.1787
228858061,nanshan,2,1,50.0,middle,35,1,1,8.84
227992027,nanshan,1,1,31.79,low,6,1,1,7.235
228212469,nanshan,3,2,85.97,high,28,1,1,5.7578
228414289,nanshan,3,2,105.0,middle,32,1,1,7.4286
226850112,nanshan,3,2,87.0,low,36,1,1,15.977
228432528,nanshan,2,1,70.9,high,28,1,1,7.3343
228500779,nanshan,2,1,87.07,middle,47,0,1,16.9978
227661068,nanshan,3,2,96.36,middle,8,1,1,6.7455
225054835,nanshan,4,2,137.0,middle,17,1,1,12.1752
228537561,nanshan,5,2,110.3,middle,33,1,1,9.1568
227815527,nanshan,3,2,88.9,high,32,0,1,9.2913
228950294,nanshan,4,2,207.65,middle,32,1,0,8.9092
228779741,nanshan,3,2,100.4,high,32,1,1,12.8486
225144802,nanshan,3,2,96.51,middle,7,1,1,9.8435
228665398,nanshan,2,2,86.98,low,39,0,1,15.8657
228457745,nanshan,4,2,320.0,middle,26,0,1,23.4375
227529379,nanshan,2,1,59.1,middle,25,0,1,5.5838
228736180,nanshan,3,2,83.9,high,27,1,1,9.5352
227563964,nanshan,4,2,143.3,middle,31,1,1,12.5611
226807602,nanshan,2,2,77.1,low,33,1,1,9.5331
228829830,nanshan,3,2,89.2,low,24,1,1,9.417
226122654,nanshan,4,2,165.42,middle,29,1,0,13.7831
227530814,nanshan,3,2,91.0,low,15,0,1,10.989
228360547,nanshan,1,1,42.38,middle,24,1,1,19.5847
228368499,nanshan,4,2,132.3,middle,45,1,1,11.9426
228533292,nanshan,2,2,60.0,high,35,1,1,7.6667
226359178,nanshan,5,2,176.1,middle,17,1,1,8.0636
228915244,nanshan,3,2,96.31,low,9,1,1,10.3831
225267702,nanshan,3,2,117.15,high,32,1,1,7.1532
228950675,nanshan,5,2,434.5,middle,26,0,1,16.5708
228956451,nanshan,3,2,86.7,low,32,1,1,10.3576
227613428,nanshan,4,2,147.3,high,18,0,1,8.2824
228047950,nanshan,2,2,83.0,high,32,0,1,9.253
227660761,nanshan,2,2,60.3,high,7,0,1,6.7993
228825223,nanshan,2,1,66.2,low,32,0,1,2.8701
228822836,nanshan,3,2,88.6,middle,28,1,1,17.1558
228552684,nanshan,1,1,49.83,middle,31,0,1,8.0273
228286025,nanshan,1,1,36.0,middle,15,1,1,9.1111
227171065,nanshan,3,2,116.5,middle,9,1,1,7.2961
228953753,nanshan,2,2,130.91,low,42,0,1,16.0416
228172209,nanshan,3,2,197.23,high,31,0,1,16.2247
228203925,nanshan,3,2,149.32,high,36,0,1,15.1353
228537396,nanshan,4,2,207.8,high,29,1,1,7.6997
227405673,nanshan,4,2,146.7,low,31,1,1,7.8391
228933403,nanshan,3,2,111.29,middle,32,1,1,8.2667
228267695,nanshan,2,2,50.8,middle,33,1,1,6.2992
228282523,nanshan,5,2,434.5,middle,26,0,1,16.5708
228972678,nanshan,2,2,88.0,high,50,1,1,15.3409
228643860,nanshan,4,2,146.0,middle,11,0,1,11.7808
228971742,nanshan,2,2,81.0,middle,31,1,1,13.0864
228871908,nanshan,4,2,139.0,low,29,1,1,13.5252
228579254,nanshan,2,2,73.8,high,31,1,1,11.3144
228730611,nanshan,2,2,50.0,low,32,1,1,6.9
227748516,nanshan,3,2,71.0,low,7,1,1,6.338
228775033,nanshan,3,2,87.0,middle,32,1,1,9.1954
228685884,nanshan,3,2,89.4,high,32,0,1,8.9038
227918297,nanshan,4,2,133.24,high,22,0,1,10.5074
226024813,nanshan,3,1,89.13,low,35,1,1,6.6756
226344299,nanshan,3,2,102.88,high,18,1,1,8.3398
228859125,nanshan,4,1,88.67,middle,32,0,1,9.0222
227354821,nanshan,2,2,61.6,low,19,0,1,7.3052
228883036,nanshan,3,2,78.5,middle,31,1,1,6.7516
228049764,nanshan,1,1,86.54,high,31,0,1,16.7553
228733700,nanshan,2,2,74.2,high,23,1,0,7.628
228833271,nanshan,4,2,89.0,low,39,1,1,9.5506
228698655,nanshan,4,2,122.6,middle,28,1,1,8.8091
228828290,nanshan,1,1,37.5,high,27,0,1,8.5333
228587701,nanshan,1,1,40.0,middle,24,0,1,6.5
228780205,nanshan,3,2,92.0,low,7,1,1,6.9239
228993767,nanshan,4,2,177.0,high,25,1,1,18.5311
228969070,nanshan,4,2,129.47,high,24,0,1,16.9924
228650492,nanshan,5,3,428.4,middle,29,0,1,15.4062
228833375,nanshan,3,2,88.9,low,29,1,1,8.8864
227865729,nanshan,2,2,78.0,low,11,1,1,6.9231
228983481,nanshan,3,2,302.0,middle,28,0,1,17.5497
227078307,nanshan,3,2,220.5,middle,33,1,1,7.9138
228932938,nanshan,3,2,80.65,low,29,1,1,7.4396
228961443,nanshan,2,1,45.14,middle,30,1,1,8.6176
227829292,nanshan,5,2,245.12,middle,35,1,1,7.7472
226438016,nanshan,4,2,220.73,middle,34,1,1,7.9282
228787319,nanshan,3,2,89.6,high,33,1,0,9.2634
228621071,nanshan,4,2,290.03,high,41,0,1,18.274
228961590,nanshan,2,2,81.6,middle,18,1,1,15.3186
226035667,nanshan,2,2,83.43,low,21,1,1,13.5443
228739593,nanshan,2,2,86.0,low,32,0,1,6.5698
228957560,nanshan,2,2,88.0,high,50,1,1,18.0455
228792418,nanshan,1,1,35.63,low,15,1,1,10.1038
227898547,nanshan,4,2,116.0,high,17,0,1,10.2414
228990448,nanshan,2,2,65.5,high,26,1,1,7.0992
228132682,nanshan,5,2,164.0,middle,17,0,1,14.3293
228916492,nanshan,3,2,97.1,middle,32,1,1,12.6674
226370315,nanshan,2,2,78.64,middle,38,0,0,8.647
226708164,nanshan,4,2,190.72,middle,30,0,1,13.1082
228739130,nanshan,4,2,186.23,low,39,0,1,14.3908
227950346,nanshan,2,2,116.77,low,32,0,1,12.4176
228432639,nanshan,4,2,156.0,low,11,0,1,13.7821
228519613,nanshan,4,2,183.4,middle,27,1,1,7.0883
228711378,nanshan,3,2,219.45,high,29,1,1,8.4302
223999813,nanshan,4,1,171.74,middle,33,1,1,7.2784
228620316,nanshan,5,2,234.14,high,32,1,0,14.9483
228110680,nanshan,3,2,222.3,low,29,0,1,8.0972
228752591,nanshan,3,2,89.05,high,32,1,1,13.4756
228024811,nanshan,1,2,107.15,high,42,0,1,15.119
228435917,nanshan,4,2,130.7,high,15,1,1,8.5692
228231795,nanshan,3,2,264.0,low,50,0,1,13.9394
228107763,nanshan,3,2,95.75,high,6,1,1,10.1305
227387409,nanshan,2,2,144.31,high,29,0,1,12.5286
228465717,nanshan,3,1,85.4,low,27,0,1,14.0515
228824982,nanshan,2,1,60.5,middle,9,1,1,1.5372
226409685,nanshan,4,2,175.82,low,23,0,1,13.5821
228924570,nanshan,4,2,110.56,low,32,1,1,18.542
228963341,nanshan,3,2,81.7,middle,33,0,1,9.0575
228351175,nanshan,3,2,132.19,middle,46,0,1,11.196
226376372,nanshan,3,2,92.0,middle,35,1,1,6.3587
228434599,nanshan,5,2,208.8,high,30,1,1,15.2299
223493465,nanshan,4,2,202.23,low,47,0,0,9.148
228269036,nanshan,4,2,173.0,high,22,1,1,15.9538
228674313,nanshan,2,2,199.9,low,29,0,1,19.5098
228125624,nanshan,2,2,84.59,high,32,1,1,8.157
228932736,nanshan,1,1,44.29,high,17,1,1,6.051
228222150,nanshan,3,2,157.1,high,32,0,1,12.4125
228160691,nanshan,7,2,310.0,high,36,0,0,8.4742
228876124,nanshan,4,2,148.0,high,30,1,1,9.1216
227814795,nanshan,3,2,124.4,high,32,0,1,8.8424
228828499,nanshan,2,2,68.89,low,29,1,1,12.0482
228813521,nanshan,3,1,111.29,middle,32,1,1,7.9073
228227831,nanshan,3,1,171.78,middle,23,0,1,11.0607
227102251,nanshan,3,2,202.33,low,29,0,1,12.6032
225892560,nanshan,3,1,95.16,low,32,1,1,14.2917
228042284,nanshan,4,2,164.5,low,30,0,1,10.8207
228830588,nanshan,2,1,45.14,middle,30,1,1,9.1936
228794768,nanshan,3,2,87.96,low,34,0,1,9.8909
226638951,nanshan,4,2,156.0,low,11,0,1,14.2436
226590631,nanshan,2,1,116.91,high,31,0,1,15.8241
228144909,nanshan,3,2,92.0,middle,7,1,1,7.2826
228653490,nanshan,4,2,120.75,high,18,1,1,9.9379
228735695,nanshan,2,1,39.4,low,11,1,1,10.4061
228711964,nanshan,3,2,97.4,low,29,1,1,7.3922
227947968,nanshan,2,1,51.72,high,24,1,1,17.0147
228902226,nanshan,3,2,88.83,low,18,1,1,18.3271
228736053,nanshan,4,2,328.0,low,51,0,1,11.939
227061449,nanshan,4,2,173.48,high,18,1,0,6.9172
227992321,nanshan,4,2,158.0,high,51,0,1,6.322
228708068,nanshan,2,2,68.0,low,15,1,1,2.3529
228550032,nanshan,2,2,68.4,high,16,1,1,8.9181
227092983,nanshan,3,2,94.54,high,26,0,1,9.89
228583187,nanshan,4,2,155.0,low,11,0,1,11.8387
228772898,nanshan,2,2,74.5,middle,19,1,1,7.5168
228788674,nanshan,3,2,89.07,high,34,1,1,7.7467
228610649,nanshan,2,2,60.0,high,34,1,1,7.8
226367581,nanshan,2,1,89.6,high,30,1,0,8.7612
228735490,nanshan,5,2,197.5,high,26,0,1,10.0253
227954177,nanshan,3,2,149.1,middle,35,0,1,15.7612
228122957,nanshan,4,2,186.0,low,15,0,1,12.9032
226638700,nanshan,4,2,149.0,high,6,1,1,11.1409
228552585,nanshan,1,1,38.01,high,20,1,1,9.9974
